Platform,Campaign_Name,Date,Region,Device_Type,Audience_Segment,Campaign_Objective,Impressions,Reach,Frequency,Clicks,CTR(%),CPC($),CPM($),Spend($),Engagements,Engagement_Rate(%),Cost_per_Engagement($),Conversions,Conversion_Rate(%),Avg_Order_Value($),Revenue($),Profit($),Profit_Margin,ROAS,CAC($),ROI(%),Revenue_per_Dollar
Meta,Festival_Blast,2025-09-12,North America,Tablet,Returning Customers,Awareness,126194,84240,1.5,5982,4.74,1.15,54.51,6879.3,8169,6.47,0.84,634,10.6,19.02,12058.68,6391.1,0.53,1.75,10.85,75.29,1.75
Meta,Festival_Blast,2025-09-13,Europe,Desktop,New Customers,Awareness,168558,160994,1.05,8366,4.96,1.46,72.46,12214.36,11847,7.03,1.03,963,11.51,27.92,26886.96,7528.35,0.28,2.2,12.68,120.13,2.2
Meta,Festival_Blast,2025-09-14,North America,Tablet,Returning Customers,Awareness,259633,182739,1.42,5540,2.13,1.39,29.66,7700.6,1687,0.65,4.56,1174,21.19,44.73,52513.02,26781.64,0.51,6.82,6.56,581.93,6.82
Meta,Festival_Blast,2025-09-15,Europe,Desktop,Returning Customers,Traffic,208049,177817,1.17,1874,0.9,1.38,12.43,2586.12,6807,3.27,0.38,1001,53.42,38.14,38178.14,9926.32,0.26,14.76,2.58,1376.27,14.76
Meta,Festival_Blast,2025-09-16,Asia-Pacific,Tablet,New Customers,Awareness,179631,166392,1.08,4607,2.56,1.07,27.44,4929.49,1096,0.61,4.5,370,8.03,26.62,9849.4,3053.31,0.31,2.0,13.32,99.81,2.0
Meta,Festival_Blast,2025-09-17,India,Mobile,New Customers,Retention,146437,135031,1.08,4818,3.29,1.27,41.78,6118.86,4869,3.32,1.26,562,11.66,47.33,26599.46,9575.81,0.36,4.35,10.89,334.71,4.35
Meta,Festival_Blast,2025-09-18,India,Desktop,High-Value Customers,Traffic,223640,163341,1.37,6657,2.98,0.73,21.73,4859.61,11576,5.18,0.42,1107,16.63,19.64,21741.48,7609.52,0.35,4.47,4.39,347.39,4.47
Meta,Festival_Blast,2025-09-19,Asia-Pacific,Tablet,High-Value Customers,Retention,242004,170613,1.42,7606,3.14,0.86,27.03,6541.16,6201,2.56,1.05,673,8.85,28.99,19510.27,6828.59,0.35,2.98,9.72,198.27,2.98
Meta,Festival_Blast,2025-09-20,Asia-Pacific,Tablet,New Customers,Conversions,180755,139203,1.3,5307,2.94,1.09,32.0,5784.63,11680,6.46,0.5,174,3.28,27.63,4807.62,2067.28,0.43,0.83,33.24,-16.89,0.83
Meta,Festival_Blast,2025-09-21,North America,Tablet,High-Value Customers,Traffic,183738,143854,1.28,1949,1.06,1.26,13.37,2455.74,9266,5.04,0.27,217,11.13,18.53,4021.01,1206.3,0.3,1.64,11.32,63.74,1.64
Meta,Festival_Blast,2025-09-22,India,Tablet,High-Value Customers,Retention,262539,247923,1.06,5766,2.2,0.96,21.08,5535.36,10006,3.81,0.55,1137,19.72,22.94,26082.78,8085.66,0.31,4.71,4.87,371.2,4.71
Meta,Festival_Blast,2025-09-23,North America,Desktop,High-Value Customers,Retention,266404,165789,1.61,7324,2.75,0.3,8.25,2197.2,5565,2.09,0.39,1084,14.8,40.48,43880.32,21501.36,0.49,19.97,2.03,1897.1,19.97
Meta,Festival_Blast,2025-09-24,Europe,Tablet,High-Value Customers,Awareness,193065,138981,1.39,1978,1.02,0.94,9.63,1859.32,3786,1.96,0.49,823,41.61,34.49,28385.27,13057.22,0.46,15.27,2.26,1426.65,15.27
Meta,Festival_Blast,2025-09-25,India,Mobile,New Customers,Retention,254799,175335,1.45,8440,3.31,0.37,12.26,3122.8,6058,2.38,0.52,279,3.31,39.53,11028.87,6065.88,0.55,3.53,11.19,253.17,3.53
Meta,Festival_Blast,2025-09-26,Europe,Desktop,High-Value Customers,Retention,117469,106881,1.1,6513,5.54,0.53,29.39,3451.89,10362,8.82,0.33,558,8.57,19.24,10735.92,3220.78,0.3,3.11,6.19,211.02,3.11
Meta,Festival_Blast,2025-09-27,North America,Desktop,High-Value Customers,Awareness,296996,266343,1.12,3389,1.14,1.25,14.26,4236.25,1098,0.37,3.86,813,23.99,43.34,35235.42,14798.88,0.42,8.32,5.21,731.76,8.32
Meta,Festival_Blast,2025-09-28,Europe,Mobile,High-Value Customers,Conversions,184075,166266,1.11,4435,2.41,0.28,6.75,1241.8,11690,6.35,0.11,191,4.31,44.27,8455.57,4058.67,0.48,6.81,6.5,580.91,6.81
Google,Search_Shoes,2025-06-01,Asia-Pacific,Tablet,New Customers,Traffic,171127,104355,1.64,8493,4.96,0.46,22.83,3906.78,8588,5.02,0.45,790,9.3,21.87,17277.3,8811.42,0.51,4.42,4.95,342.24,4.42
Google,Search_Shoes,2025-06-02,India,Desktop,New Customers,Awareness,258273,179560,1.44,8294,3.21,1.06,34.04,8791.64,4288,1.66,2.05,321,3.87,18.79,6031.59,2895.16,0.48,0.69,27.39,-31.39,0.69
Google,Search_Shoes,2025-06-03,Europe,Mobile,Returning Customers,Conversions,164846,147103,1.12,2431,1.47,1.47,21.68,3573.57,6068,3.68,0.59,138,5.68,18.93,2612.34,1044.94,0.4,0.73,25.9,-26.9,0.73
Google,Search_Shoes,2025-06-04,Europe,Mobile,New Customers,Awareness,221140,146023,1.51,3849,1.74,1.33,23.15,5119.17,11579,5.24,0.44,735,19.1,24.04,17669.4,9188.09,0.52,3.45,6.96,245.16,3.45
Google,Search_Shoes,2025-06-05,India,Mobile,Returning Customers,Awareness,264983,249882,1.06,3165,1.19,1.32,15.77,4177.8,4443,1.68,0.94,510,16.11,44.84,22868.4,12577.62,0.55,5.47,8.19,447.38,5.47
Google,Search_Shoes,2025-06-06,North America,Mobile,Returning Customers,Conversions,127394,87196,1.46,6659,5.23,0.47,24.57,3129.73,6681,5.24,0.47,946,14.21,28.44,26904.24,13183.08,0.49,8.6,3.31,759.63,8.6
Google,Search_Shoes,2025-06-07,Asia-Pacific,Tablet,Returning Customers,Conversions,80215,54137,1.48,5621,7.01,0.59,41.34,3316.39,4865,6.06,0.68,937,16.67,37.79,35409.23,15934.15,0.45,10.68,3.54,967.7,10.68
Google,Search_Shoes,2025-06-08,North America,Desktop,High-Value Customers,Traffic,206824,205712,1.01,6970,3.37,1.44,48.53,10036.8,7997,3.87,1.26,492,7.06,40.97,20157.24,10078.62,0.5,2.01,20.4,100.83,2.01
Google,Search_Shoes,2025-06-09,India,Desktop,New Customers,Conversions,173220,114322,1.52,8113,4.68,0.9,42.15,7301.7,1856,1.07,3.93,696,8.58,20.74,14435.04,7361.87,0.51,1.98,10.49,97.69,1.98
Google,Search_Shoes,2025-06-10,Asia-Pacific,Desktop,High-Value Customers,Conversions,223301,158706,1.41,8271,3.7,1.05,38.89,8684.55,2933,1.31,2.96,508,6.14,23.33,11851.64,4503.62,0.38,1.36,17.1,36.47,1.36
Google,Search_Shoes,2025-06-11,North America,Tablet,High-Value Customers,Awareness,254002,200625,1.27,6192,2.44,0.49,11.95,3034.08,6739,2.65,0.45,224,3.62,46.56,10429.44,5423.31,0.52,3.44,13.54,243.74,3.44
Google,Search_Shoes,2025-06-12,North America,Mobile,High-Value Customers,Awareness,207674,141737,1.47,3577,1.72,0.81,13.95,2897.37,6564,3.16,0.44,920,25.72,47.88,44049.6,14095.87,0.32,15.2,3.15,1420.33,15.2
Google,Search_Shoes,2025-06-13,Europe,Desktop,High-Value Customers,Awareness,92249,76408,1.21,7951,8.62,1.14,98.26,9064.14,7172,7.77,1.26,995,12.51,28.29,28148.55,13229.82,0.47,3.11,9.11,210.55,3.11
Google,Search_Shoes,2025-06-14,India,Desktop,New Customers,Traffic,125220,94263,1.33,7992,6.38,0.32,20.42,2557.44,10671,8.52,0.24,1118,13.99,29.45,32925.1,17121.05,0.52,12.87,2.29,1187.42,12.87
Google,Search_Shoes,2025-06-15,India,Desktop,High-Value Customers,Retention,294840,195223,1.51,1609,0.55,1.27,6.93,2043.43,7836,2.66,0.26,168,10.44,35.92,6034.56,2353.48,0.39,2.95,12.16,195.32,2.95
Google,Search_Shoes,2025-06-16,Asia-Pacific,Mobile,Returning Customers,Retention,182734,124119,1.47,3572,1.95,0.68,13.29,2428.96,2895,1.58,0.84,578,16.18,42.66,24657.48,9616.42,0.39,10.15,4.2,915.15,10.15
Google,Search_Shoes,2025-06-17,Asia-Pacific,Mobile,New Customers,Traffic,164801,140330,1.17,1769,1.07,0.55,5.9,972.95,4286,2.6,0.23,227,12.83,17.2,3904.4,2108.38,0.54,4.01,4.29,301.3,4.01
Google,Search_Shoes,2025-06-18,Europe,Desktop,Returning Customers,Traffic,260553,160683,1.62,7871,3.02,0.69,20.84,5430.99,5888,2.26,0.92,886,11.26,32.73,28998.78,13629.43,0.47,5.34,6.13,433.95,5.34
Google,Search_Shoes,2025-06-19,Europe,Tablet,Returning Customers,Awareness,193110,181154,1.07,4691,2.43,1.43,34.74,6708.13,9459,4.9,0.71,526,11.21,17.85,9389.1,4882.33,0.52,1.4,12.75,39.97,1.4
Google,Search_Shoes,2025-06-20,North America,Mobile,New Customers,Retention,145163,125422,1.16,8047,5.54,1.05,58.21,8449.35,7451,5.13,1.13,754,9.37,36.97,27875.38,12265.17,0.44,3.3,11.21,229.91,3.3
Google,Search_Shoes,2025-06-21,India,Tablet,New Customers,Conversions,169453,114562,1.48,5631,3.32,1.01,33.56,5687.31,8309,4.9,0.68,553,9.82,24.77,13697.81,3561.43,0.26,2.41,10.28,140.85,2.41
Google,Search_Shoes,2025-06-22,Asia-Pacific,Tablet,High-Value Customers,Traffic,214160,209968,1.02,1727,0.81,0.49,3.95,846.23,5862,2.74,0.14,206,11.93,15.45,3182.7,1686.83,0.53,3.76,4.11,276.1,3.76
Google,Search_Shoes,2025-06-23,India,Desktop,New Customers,Retention,206677,132126,1.56,2382,1.15,0.76,8.76,1810.32,4611,2.23,0.39,839,35.22,44.24,37117.36,17445.16,0.47,20.5,2.16,1950.32,20.5
Google,Search_Shoes,2025-06-24,Europe,Desktop,High-Value Customers,Awareness,186690,140995,1.32,8511,4.56,1.39,63.37,11830.29,11668,6.25,1.01,163,1.92,30.24,4929.12,1873.07,0.38,0.42,72.58,-58.33,0.42
Google,Search_Shoes,2025-06-25,India,Desktop,New Customers,Awareness,217477,216742,1.0,2341,1.08,1.05,11.3,2458.05,7105,3.27,0.35,1034,44.17,33.48,34618.32,17655.34,0.51,14.08,2.38,1308.37,14.08
Google,Search_Shoes,2025-06-26,North America,Mobile,High-Value Customers,Conversions,294516,225666,1.31,5557,1.89,1.08,20.38,6001.56,4535,1.54,1.32,680,12.24,31.32,21297.6,7028.21,0.33,3.55,8.83,254.87,3.55
Google,Search_Shoes,2025-06-27,North America,Tablet,High-Value Customers,Awareness,244453,200178,1.22,7339,3.0,0.88,26.42,6458.32,6098,2.49,1.06,191,2.6,19.1,3648.1,1969.97,0.54,0.56,33.81,-43.51,0.56
Google,Search_Shoes,2025-06-28,India,Mobile,New Customers,Conversions,152811,107595,1.42,6345,4.15,0.4,16.61,2538.0,1482,0.97,1.71,850,13.4,30.7,26095.0,13308.45,0.51,10.28,2.99,928.17,10.28
Google,Search_Shoes,2025-06-29,North America,Tablet,High-Value Customers,Retention,267497,231468,1.16,2525,0.94,0.51,4.81,1287.75,5772,2.16,0.22,599,23.72,18.04,10805.96,3565.97,0.33,8.39,2.15,739.13,8.39
Google,Search_Shoes,2025-06-30,North America,Desktop,New Customers,Retention,156039,102719,1.52,5237,3.36,0.76,25.51,3980.12,6166,3.95,0.65,747,14.26,21.14,15791.58,5369.14,0.34,3.97,5.33,296.76,3.97
Google,Search_Shoes,2025-07-01,Europe,Mobile,New Customers,Retention,187946,171338,1.1,5084,2.71,1.04,28.13,5287.36,1197,0.64,4.42,1152,22.66,46.01,53003.52,20671.37,0.39,10.02,4.59,902.46,10.02
Google,Search_Shoes,2025-07-02,Asia-Pacific,Mobile,High-Value Customers,Traffic,155850,109995,1.42,1531,0.98,0.4,3.93,612.4,7282,4.67,0.08,357,23.32,15.63,5579.91,1506.58,0.27,9.11,1.72,811.15,9.11
Google,Search_Shoes,2025-07-03,Asia-Pacific,Mobile,Returning Customers,Traffic,265438,246808,1.08,5296,2.0,1.16,23.14,6143.36,11245,4.24,0.55,257,4.85,37.45,9624.65,4427.34,0.46,1.57,23.9,56.67,1.57
Google,Search_Shoes,2025-07-04,Asia-Pacific,Mobile,Returning Customers,Traffic,223801,220984,1.01,3613,1.61,1.31,21.15,4733.03,7834,3.5,0.6,944,26.13,15.08,14235.52,5551.85,0.39,3.01,5.01,200.77,3.01
Google,Search_Shoes,2025-07-05,Europe,Mobile,Returning Customers,Retention,296988,276028,1.08,4331,1.46,0.43,6.27,1862.33,8185,2.76,0.23,194,4.48,23.65,4588.1,1605.84,0.35,2.46,9.6,146.36,2.46
Google,Search_Shoes,2025-07-06,Europe,Desktop,High-Value Customers,Awareness,87597,53971,1.62,3082,3.52,0.31,10.91,955.42,5899,6.73,0.16,1079,35.01,47.44,51187.76,25082.0,0.49,53.58,0.89,5257.62,53.58
Google,Search_Shoes,2025-07-07,India,Mobile,New Customers,Traffic,105677,81496,1.3,1536,1.45,1.1,15.99,1689.6,6208,5.87,0.27,1156,75.26,30.63,35408.28,15933.73,0.45,20.96,1.46,1995.66,20.96
Google,Search_Shoes,2025-07-08,Asia-Pacific,Tablet,Returning Customers,Conversions,127403,98795,1.29,3412,2.68,0.66,17.68,2251.92,6484,5.09,0.35,196,5.74,44.49,8720.04,3226.41,0.37,3.87,11.49,287.23,3.87
Google,Search_Shoes,2025-07-09,Asia-Pacific,Desktop,Returning Customers,Awareness,221866,174463,1.27,6577,2.96,1.45,42.98,9536.65,5345,2.41,1.78,494,7.51,35.49,17532.06,5960.9,0.34,1.84,19.3,83.84,1.84
Google,Search_Shoes,2025-07-10,Europe,Mobile,New Customers,Retention,273198,186651,1.46,7590,2.78,1.34,37.23,10170.6,2048,0.75,4.97,787,10.37,47.01,36996.87,16648.59,0.45,3.64,12.92,263.76,3.64
Google,Search_Shoes,2025-07-11,Europe,Mobile,New Customers,Conversions,148394,130350,1.14,3083,2.08,1.19,24.72,3668.77,7072,4.77,0.52,641,20.79,20.53,13159.73,5132.29,0.39,3.59,5.72,258.7,3.59
Google,Search_Shoes,2025-07-12,North America,Desktop,New Customers,Retention,133785,92081,1.45,3513,2.63,1.3,34.14,4566.9,9975,7.46,0.46,514,14.63,35.1,18041.4,9561.94,0.53,3.95,8.89,295.05,3.95
Google,Search_Shoes,2025-07-13,India,Desktop,New Customers,Retention,193299,183661,1.05,4112,2.13,0.44,9.36,1809.28,5843,3.02,0.31,1191,28.96,21.37,25451.67,9671.63,0.38,14.07,1.52,1306.73,14.07
Google,Search_Shoes,2025-07-14,India,Tablet,High-Value Customers,Retention,205285,143462,1.43,8047,3.92,0.47,18.42,3782.09,6252,3.05,0.6,821,10.2,39.42,32363.82,10032.78,0.31,8.56,4.61,755.71,8.56
Google,Search_Shoes,2025-07-15,Asia-Pacific,Desktop,New Customers,Traffic,264114,216556,1.22,8542,3.23,0.46,14.88,3929.32,11384,4.31,0.35,225,2.63,33.27,7485.75,2919.44,0.39,1.91,17.46,90.51,1.91
Google,Search_Shoes,2025-07-16,Europe,Tablet,High-Value Customers,Conversions,157854,130726,1.21,8448,5.35,1.43,76.53,12080.64,4807,3.05,2.51,263,3.11,30.86,8116.18,2759.5,0.34,0.67,45.93,-32.82,0.67
Google,Search_Shoes,2025-07-17,North America,Mobile,New Customers,Traffic,255995,228469,1.12,6621,2.59,0.99,25.61,6554.79,6945,2.71,0.94,165,2.49,24.83,4096.95,1392.96,0.34,0.63,39.73,-37.5,0.63
Google,Search_Shoes,2025-07-18,India,Mobile,High-Value Customers,Traffic,282292,197980,1.43,2412,0.85,1.31,11.19,3159.72,7145,2.53,0.44,228,9.45,31.55,7193.4,2877.36,0.4,2.28,13.86,127.66,2.28
Google,Search_Shoes,2025-07-19,North America,Tablet,New Customers,Conversions,268430,191660,1.4,6854,2.55,0.58,14.81,3975.32,9666,3.6,0.41,430,6.27,36.62,15746.6,5196.38,0.33,3.96,9.24,296.11,3.96
Google,Search_Shoes,2025-07-20,North America,Desktop,Returning Customers,Retention,264369,212976,1.24,7819,2.96,0.53,15.68,4144.07,2843,1.08,1.46,263,3.36,47.94,12608.22,6304.11,0.5,3.04,15.76,204.25,3.04
Google,Search_Shoes,2025-07-21,India,Mobile,High-Value Customers,Traffic,201697,123819,1.63,8726,4.33,0.44,19.04,3839.44,11174,5.54,0.34,196,2.25,26.37,5168.52,1860.67,0.36,1.35,19.59,34.62,1.35
Google,Search_Shoes,2025-07-22,North America,Tablet,Returning Customers,Awareness,191905,154865,1.24,5671,2.96,0.78,23.05,4423.38,7648,3.99,0.58,125,2.2,27.04,3380.0,1723.8,0.51,0.76,35.39,-23.59,0.76
Google,Search_Shoes,2025-07-23,North America,Desktop,Returning Customers,Awareness,131297,116744,1.12,4656,3.55,0.58,20.57,2700.48,10524,8.02,0.26,385,8.27,31.07,11961.95,5980.98,0.5,4.43,7.01,342.96,4.43
Google,Search_Shoes,2025-07-24,Europe,Tablet,High-Value Customers,Traffic,147886,144991,1.02,6960,4.71,0.63,29.65,4384.8,2840,1.92,1.54,212,3.05,35.1,7441.2,3050.89,0.41,1.7,20.68,69.7,1.7
Google,Search_Shoes,2025-07-25,North America,Mobile,High-Value Customers,Conversions,289424,228681,1.27,7149,2.47,1.16,28.65,8292.84,8501,2.94,0.98,316,4.42,24.84,7849.44,4081.71,0.52,0.95,26.24,-5.35,0.95
Google,Search_Shoes,2025-07-26,Asia-Pacific,Tablet,Returning Customers,Retention,90611,84595,1.07,4925,5.44,1.0,54.35,4925.0,8983,9.91,0.55,136,2.76,25.45,3461.2,969.14,0.28,0.7,36.21,-29.72,0.7
Google,Search_Shoes,2025-07-27,North America,Mobile,High-Value Customers,Conversions,223569,147113,1.52,5104,2.28,0.82,18.72,4185.28,10157,4.54,0.41,908,17.79,47.21,42866.68,18004.01,0.42,10.24,4.61,924.22,10.24
Google,Search_Shoes,2025-07-28,North America,Desktop,Returning Customers,Retention,260178,200279,1.3,3672,1.41,0.59,8.33,2166.48,5693,2.19,0.38,162,4.41,35.51,5752.62,1553.21,0.27,2.66,13.37,165.53,2.66
Google,Search_Shoes,2025-07-29,Europe,Tablet,High-Value Customers,Awareness,196307,161993,1.21,7771,3.96,0.63,24.94,4895.73,8549,4.35,0.57,690,8.88,32.55,22459.5,6064.07,0.27,4.59,7.1,358.76,4.59
Google,Search_Shoes,2025-07-30,North America,Tablet,High-Value Customers,Traffic,241980,145266,1.67,5665,2.34,0.99,23.18,5608.35,7002,2.89,0.8,556,9.81,39.75,22101.0,7735.35,0.35,3.94,10.09,294.07,3.94
Google,Search_Shoes,2025-07-31,Europe,Mobile,High-Value Customers,Awareness,134187,88908,1.51,4451,3.32,0.38,12.6,1691.38,9544,7.11,0.18,941,21.14,32.24,30337.84,9101.35,0.3,17.94,1.8,1693.67,17.94
Google,Search_Shoes,2025-08-01,Europe,Desktop,High-Value Customers,Conversions,213901,190803,1.12,7000,3.27,1.03,33.71,7210.0,7986,3.73,0.9,925,13.21,29.96,27713.0,10253.81,0.37,3.84,7.79,284.37,3.84
Google,Search_Shoes,2025-08-02,North America,Desktop,Returning Customers,Awareness,225707,163533,1.38,2763,1.22,1.06,12.98,2928.78,9441,4.18,0.31,470,17.01,46.2,21714.0,11074.14,0.51,7.41,6.23,641.4,7.41
Google,Search_Shoes,2025-08-03,Asia-Pacific,Desktop,High-Value Customers,Awareness,91940,79475,1.16,2777,3.02,0.59,17.82,1638.43,8909,9.69,0.18,881,31.72,49.1,43257.1,17302.84,0.4,26.4,1.86,2540.16,26.4
Google,Search_Shoes,2025-08-04,India,Desktop,New Customers,Conversions,88795,67771,1.31,4200,4.73,0.56,26.49,2352.0,1195,1.35,1.97,300,7.14,19.88,5964.0,2564.52,0.43,2.54,7.84,153.57,2.54
Google,Search_Shoes,2025-08-05,Asia-Pacific,Tablet,Returning Customers,Awareness,152410,92099,1.65,7041,4.62,1.22,56.36,8590.02,2880,1.89,2.98,547,7.77,25.47,13932.09,5433.52,0.39,1.62,15.7,62.19,1.62
Google,Search_Shoes,2025-08-06,India,Mobile,Returning Customers,Awareness,88632,77477,1.14,5971,6.74,0.98,66.02,5851.58,4291,4.84,1.36,953,15.96,45.57,43428.21,22148.39,0.51,7.42,6.14,642.16,7.42
Google,Search_Shoes,2025-08-07,Europe,Tablet,New Customers,Traffic,268967,241988,1.11,5061,1.88,0.35,6.59,1771.35,3405,1.27,0.52,115,2.27,29.32,3371.8,1449.87,0.43,1.9,15.4,90.35,1.9
Google,Search_Shoes,2025-08-08,India,Mobile,High-Value Customers,Conversions,138810,116309,1.19,4995,3.6,0.77,27.71,3846.15,8053,5.8,0.48,549,10.99,30.56,16777.44,5536.56,0.33,4.36,7.01,336.21,4.36
Google,Search_Shoes,2025-08-09,India,Mobile,Returning Customers,Conversions,83173,72855,1.14,7372,8.86,0.61,54.07,4496.92,6545,7.87,0.69,713,9.67,37.89,27015.57,11616.7,0.43,6.01,6.31,500.76,6.01
Google,Search_Shoes,2025-08-10,Asia-Pacific,Desktop,Returning Customers,Retention,227236,150896,1.51,8167,3.59,1.21,43.49,9882.07,9671,4.26,1.02,119,1.46,32.09,3818.71,1374.74,0.36,0.39,83.04,-61.36,0.39
Google,Search_Shoes,2025-08-11,Asia-Pacific,Desktop,Returning Customers,Awareness,174415,138383,1.26,7780,4.46,0.44,19.63,3423.2,6049,3.47,0.57,416,5.35,28.3,11772.8,5062.3,0.43,3.44,8.23,243.91,3.44
Google,Search_Shoes,2025-08-12,North America,Tablet,High-Value Customers,Traffic,249880,165691,1.51,5573,2.23,0.51,11.37,2842.23,5976,2.39,0.48,475,8.52,19.5,9262.5,3427.12,0.37,3.26,5.98,225.89,3.26
Google,Search_Shoes,2025-08-13,Asia-Pacific,Tablet,Returning Customers,Retention,117032,105630,1.11,7630,6.52,0.53,34.55,4043.9,7554,6.45,0.54,946,12.4,31.48,29780.08,11018.63,0.37,7.36,4.27,636.42,7.36
Google,Search_Shoes,2025-08-14,Europe,Tablet,New Customers,Awareness,135341,91940,1.47,4372,3.23,0.78,25.2,3410.16,9989,7.38,0.34,636,14.55,16.1,10239.6,5017.4,0.49,3.0,5.36,200.27,3.0
Google,Search_Shoes,2025-08-15,North America,Desktop,High-Value Customers,Awareness,203069,169639,1.2,6444,3.17,0.96,30.46,6186.24,5813,2.86,1.06,192,2.98,15.87,3047.04,1127.4,0.37,0.49,32.22,-50.74,0.49
Google,Search_Shoes,2025-08-16,Europe,Tablet,High-Value Customers,Retention,100580,92391,1.09,7653,7.61,1.03,78.37,7882.59,4228,4.2,1.86,371,4.85,15.04,5579.84,1952.94,0.35,0.71,21.25,-29.21,0.71
Google,Search_Shoes,2025-08-17,North America,Mobile,High-Value Customers,Retention,102393,84387,1.21,6349,6.2,1.43,88.67,9079.07,6045,5.9,1.5,924,14.55,27.79,25677.96,13609.32,0.53,2.83,9.83,182.83,2.83
Google,Search_Shoes,2025-08-18,Asia-Pacific,Desktop,High-Value Customers,Conversions,197428,142846,1.38,6133,3.11,0.35,10.87,2146.55,2940,1.49,0.73,1135,18.51,33.67,38215.45,20254.19,0.53,17.8,1.89,1680.32,17.8
Google,Search_Shoes,2025-08-19,Europe,Tablet,High-Value Customers,Retention,93815,88560,1.06,7370,7.86,0.74,58.13,5453.8,8625,9.19,0.63,123,1.67,19.49,2397.27,1102.74,0.46,0.44,44.34,-56.04,0.44
Google,Search_Shoes,2025-08-20,India,Tablet,New Customers,Awareness,148278,107945,1.37,3336,2.25,0.93,20.92,3102.48,4960,3.35,0.63,547,16.4,48.01,26261.47,11292.43,0.43,8.46,5.67,746.47,8.46
Google,Search_Shoes,2025-08-21,Europe,Desktop,Returning Customers,Awareness,106334,99364,1.07,5371,5.05,0.82,41.42,4404.22,1807,1.7,2.44,392,7.3,49.92,19568.64,9001.57,0.46,4.44,11.24,344.32,4.44
Google,Search_Shoes,2025-08-22,Europe,Desktop,High-Value Customers,Traffic,108548,87875,1.24,3144,2.9,1.04,30.12,3269.76,4855,4.47,0.67,605,19.24,15.25,9226.25,4613.12,0.5,2.82,5.4,182.17,2.82
Google,Search_Shoes,2025-08-23,Asia-Pacific,Mobile,High-Value Customers,Traffic,93228,80963,1.15,6299,6.76,0.95,64.19,5984.05,8497,9.11,0.7,827,13.13,38.22,31607.94,13591.41,0.43,5.28,7.24,428.2,5.28
Google,Search_Shoes,2025-08-24,India,Mobile,Returning Customers,Awareness,118416,111911,1.06,3797,3.21,0.74,23.73,2809.78,6563,5.54,0.43,744,19.59,30.98,23049.12,10372.1,0.45,8.2,3.78,720.32,8.2
Google,Search_Shoes,2025-08-25,India,Desktop,New Customers,Conversions,198639,185302,1.07,7081,3.56,0.85,30.3,6018.85,8773,4.42,0.69,833,11.76,18.61,15502.13,6200.85,0.4,2.58,7.23,157.56,2.58
Google,Search_Shoes,2025-08-26,Asia-Pacific,Mobile,Returning Customers,Retention,95821,58325,1.64,8711,9.09,0.39,35.45,3397.29,8215,8.57,0.41,929,10.66,46.66,43347.14,18205.8,0.42,12.76,3.66,1175.93,12.76
Google,Search_Shoes,2025-08-27,India,Mobile,High-Value Customers,Awareness,94387,59947,1.57,7408,7.85,0.84,65.93,6222.72,7946,8.42,0.78,759,10.25,18.95,14383.05,4746.41,0.33,2.31,8.2,131.14,2.31
Google,Search_Shoes,2025-08-28,India,Desktop,New Customers,Conversions,203403,182175,1.12,8125,3.99,0.31,12.38,2518.75,1235,0.61,2.04,981,12.07,34.74,34079.94,10564.78,0.31,13.53,2.57,1253.05,13.53
Google,Search_Shoes,2025-08-29,North America,Tablet,Returning Customers,Retention,194811,154686,1.26,4631,2.38,1.41,33.52,6529.71,8319,4.27,0.78,701,15.14,27.9,19557.9,9387.79,0.48,3.0,9.31,199.52,3.0
Google,Search_Shoes,2025-08-30,Europe,Mobile,New Customers,Traffic,229344,185250,1.24,2826,1.23,0.52,6.41,1469.52,10249,4.47,0.14,872,30.86,18.08,15765.76,7567.56,0.48,10.73,1.69,972.85,10.73
Google,Search_Shoes,2025-08-31,Europe,Mobile,New Customers,Traffic,156947,111532,1.41,5980,3.81,0.39,14.86,2332.2,3387,2.16,0.69,504,8.43,28.91,14570.64,6119.67,0.42,6.25,4.63,524.76,6.25
Google,Search_Shoes,2025-09-01,India,Desktop,New Customers,Traffic,140152,115747,1.21,1990,1.42,1.15,16.33,2288.5,3643,2.6,0.63,783,39.35,32.41,25377.03,8374.42,0.33,11.09,2.92,1008.89,11.09
Google,Search_Shoes,2025-09-02,Asia-Pacific,Desktop,High-Value Customers,Traffic,119299,95614,1.25,4943,4.14,0.68,28.17,3361.24,7029,5.89,0.48,682,13.8,22.43,15297.26,3977.29,0.26,4.55,4.93,355.11,4.55
Google,Search_Shoes,2025-09-03,Asia-Pacific,Tablet,New Customers,Conversions,82304,62944,1.31,6000,7.29,1.38,100.6,8280.0,11026,13.4,0.75,235,3.92,42.19,9914.65,3866.71,0.39,1.2,35.23,19.74,1.2
Google,Search_Shoes,2025-09-04,North America,Tablet,Returning Customers,Conversions,165825,130978,1.27,3988,2.4,0.81,19.48,3230.28,11795,7.11,0.27,1063,26.65,44.49,47292.87,22700.58,0.48,14.64,3.04,1364.05,14.64
Google,Search_Shoes,2025-09-05,Europe,Desktop,New Customers,Retention,205592,151015,1.36,5702,2.77,0.26,7.21,1482.52,10861,5.28,0.14,1034,18.13,24.74,25581.16,7418.54,0.29,17.26,1.43,1625.52,17.26
